frequency,magnetic_field,rho,total_power,TE11_power
18923943946.7152,1.5,0.001537141859445991,1.537731242293024e-13,6.812781661212792e-15
18626242458.36909,1.5,0.002013304177136686,1.462905133213713e-13,6.370200090935484e-15
18272677131.9583,1.5,0.001165078509553374,1.672646565238829e-13,7.521769976435261e-15
18764306022.99163,1.5,0.00176788172264806,1.586524846832327e-13,6.619754824268141e-15
18498489529.61679,1.5,0.002203765875365688,1.575142824542549e-13,6.167057701866795e-15
18389295580.26286,1.5,0.002683669701341896,1.66480184744454e-13,5.499992755835648e-15
18645281969.3979,1.5,0.003199221526440415,1.705499607291367e-13,4.596731519882076e-15
18500068541.4934,1.5,0.003030617251479604,1.806666974908311e-13,4.911560399295292e-15
18982371617.04902,1.5,0.00293351537635447,1.571508176903041e-13,4.898788959478139e-15
18357836795.02542,1.5,0.002183565350570045,1.736660051248522e-13,6.263455592735206e-15
18347343973.291,1.5,0.0008788179452255953,1.449659998546476e-13,7.702990921733551e-15
18887724942.49673,1.5,0.003177757654015026,1.601527327269578e-13,4.5543395511691e-15
18023348314.28101,1.5,0.00326708095067738,1.575626484970324e-13,4.722992266975046e-15
19018306062.89992,1.5,0.002629526088655479,1.37565810576184e-13,5.343439499892179e-15
18193668326.80974,1.5,0.003043833003253274,1.858465777118254e-13,5.012386244317911e-15
18732187068.5898,1.5,0.001695035781699665,2.359858750671966e-13,6.721333079594283e-15
18397815679.45497,1.5,0.003318200078282041,1.49647701007609e-13,4.493815266899106e-15
18850012552.04417,1.5,0.00341912880556574,1.49390936018704e-13,4.195975547692872e-15
18970099292.5797,1.5,0.003077041899326749,1.553556683341971e-13,4.683933354065547e-15
18223165413.17809,1.5,0.002794150340052224,1.709903603431229e-13,5.400050672923742e-15
18516319443.75065,1.5,0.002507819698467314,1.578196970159106e-13,5.714303299417137e-15
18295688061.8507,1.5,0.003157419126742271,1.760484049186026e-13,4.787820661336063e-15
19099973010.26193,1.5,0.001140259348303483,1.196060266119874e-13,7.115438582777423e-15
18282927015.85545,1.5,0.002991940135671003,1.836974137954181e-13,5.058094303119302e-15
18276915661.82854,1.5,0.003040090697993042,1.852247629828792e-13,4.983440862441381e-15
19094987492.50021,1.5,0.002210925346076991,1.579596975770039e-13,5.913398411871897e-15
18601843829.7508,1.5,0.003447367079142295,1.286964711799181e-13,4.224903166581764e-15
18766424986.57367,1.5,0.003370319562400555,1.393602008365278e-13,4.294404346623396e-15
18617084894.10243,1.5,0.00320612243521496,1.571497952576607e-13,4.595231386360759e-15
18901496292.08367,1.5,0.002309449312393841,1.524698306133256e-13,5.848451422094888e-15
18116513897.53952,1.5,0.003178991023501122,1.678805005302454e-13,4.82636988085958e-15
18784964998.58581,1.5,0.003092727412368179,1.594678664316297e-13,4.716908633081524e-15
18767432231.01764,1.5,0.002822370495144608,1.572297474225933e-13,5.139067332961694e-15
19021348731.15023,1.5,0.0009234962879701473,1.209862864800953e-13,7.31534968000636e-15
18880063060.06921,1.5,0.003482785893842618,1.379362161930011e-13,4.091229105314934e-15
18487946446.95565,1.5,0.002780780951280607,1.865799915902984e-13,5.307877077550996e-15
18244613951.55201,1.5,0.000859177399838439,1.52001049946968e-13,7.781558036776654e-15
18861033283.57803,1.5,0.003452289481591909,1.361184943597041e-13,4.142553637551554e-15
18883110767.15622,1.5,0.002960958935469348,1.647848993331195e-13,4.888217413617871e-15
18234183769.20376,1.5,0.003078572821027027,1.952990214172664e-13,4.939268695248597e-15
18499742959.04629,1.5,0.003130575816747086,1.761070147411052e-13,4.754122700170231e-15
18034022116.08963,1.5,0.002040444382198249,1.624334266749284e-13,6.645427210834602e-15
18014031040.55846,1.5,0.002784606944415436,1.841201405322233e-13,5.516593817868066e-15
19036105799.8923,1.5,0.003029059002054363,1.757634367933071e-13,4.737410430715897e-15
18083367025.31175,1.5,0.003040784973950412,2.021240083795882e-13,5.066141187619989e-15
19084628985.90945,1.5,0.003027485244150518,1.515619249211125e-13,4.725604504518762e-15
18584609443.48553,1.5,0.0001264771430137306,1.387052181581986e-13,7.861469253366375e-15
18846047060.76724,1.5,0.002442272872180587,1.499220367729082e-13,5.679143590319822e-15
18072456872.41032,1.5,0.0009143602424530767,1.685849801142029e-13,7.859714228404698e-15
18642323102.00087,1.5,0.003301508503382164,1.581755255906111e-13,4.438438734042101e-15
18552115677.80264,1.5,0.001833068590893773,1.498699746703282e-13,6.638931983564579e-15
18586954428.58851,1.5,0.00203664091837545,1.553549570949683e-13,6.357007052801464e-15
18786916976.62941,1.5,0.001879535660788979,1.666632822141116e-13,6.471808616259945e-15
18210411620.3554,1.5,0.003371937642468997,1.359515856419473e-13,4.476869688748881e-15
18897896173.65281,1.5,0.001330342316018668,1.406586164353227e-13,7.03539040965076e-15
18741763412.68759,1.5,0.002499146581509691,1.468328994685683e-13,5.635607467054884e-15
18986049885.3884,1.5,0.002782719895744437,1.4942145108653e-13,5.125616328496743e-15
18593859358.92926,1.5,0.001376321504407268,1.554547251890472e-13,7.138079347041286e-15
18691726367.09873,1.5,0.003017433761013298,1.736555096368646e-13,4.864260663758696e-15
18769177712.45084,1.5,0.002445428103291023,1.559363188450507e-13,5.703912757159741e-15
18091379355.03181,1.5,0.0005738473054669722,1.53734859773275e-13,8.051420900089257e-15
18435888393.39124,1.5,0.001580012539213389,1.432194672636512e-13,7.002731568589904e-15
18454980888.7256,1.5,0.00109145857760057,2.01359890912214e-13,7.476733484097742e-15
18376947192.40507,1.5,0.001697427840910819,1.68595812114661e-13,6.896851650902979e-15
18056061963.12896,1.5,0.0004498400820332753,1.629988966165768e-13,8.129474040489416e-15
18936224294.03768,1.5,0.00271520785357556,1.537262129614572e-13,5.24347070237509e-15
18844524476.20241,1.5,0.00275509287507113,1.748194387320229e-13,5.21467493994608e-15
18186011803.46083,1.5,0.001425372590014803,1.522448277856933e-13,7.319477481688022e-15
