frequency,magnetic_field,rho,total_power,TE11_power
18250388282.41455,1.5,0.003174308959632239,1.730592358404203e-13,4.778626266672517e-15
19016110588.609,1.5,0.001497378226406374,1.312043400277056e-13,6.815138569049045e-15
18691085963.12689,1.5,0.001853661096110662,1.493901330002656e-13,6.54725721742661e-15
18241666439.84137,1.5,0.002925370777539223,1.918128045520965e-13,5.182243566234435e-15
18622645529.34571,1.5,0.001675903160541347,1.40786356568587e-13,6.79587626729229e-15
18681076645.27095,1.5,0.001940616901373799,1.556278712203723e-13,6.440813627118227e-15
18663774385.47527,1.5,0.002367502000413435,1.543733372137705e-13,5.859651455650469e-15
18542300775.15652,1.5,0.002336811101068802,1.491313636557608e-13,5.956122507485726e-15
18790965944.99677,1.5,0.002810362427815703,1.638358722016309e-13,5.149213271059685e-15
18028661391.7332,1.5,0.003331027183718402,1.526505311151353e-13,4.616217418733216e-15
18059297611.34259,1.5,0.002742649379417307,1.831193319763701e-13,5.561188152477295e-15
18068214286.26718,1.5,0.001006576328056714,1.974288523401093e-13,7.791985544337801e-15
18411507707.60985,1.5,0.001935516679924777,1.495964360926914e-13,6.577199221041101e-15
18003349224.09069,1.5,0.002137749655955094,1.606756756568218e-13,6.524965647556413e-15
19045023718.6459,1.5,0.00239526602706757,1.320527868508009e-13,5.674301614530892e-15
18039412125.20369,1.5,0.002176312489386932,1.587830702121582e-13,6.447065957808952e-15
18157395354.33793,1.5,0.002060893527266321,1.527753026970947e-13,6.543799349862169e-15
18714913914.87988,1.5,0.001779909068698119,1.558783429999833e-13,6.627636287473534e-15
18515829032.67315,1.5,0.003212924778798513,1.663397564688333e-13,4.618760117565758e-15
18089801955.76394,1.5,0.0008874474130562487,1.615666279678477e-13,7.866857914452736e-15
18453732432.08418,1.5,0.0003706590816093885,1.60104342921508e-13,7.88989698101021e-15
18822442392.14581,1.5,0.002666918472210021,1.508941882484177e-13,5.355459939417921e-15
18159139324.12064,1.5,0.0007755997123884974,1.509162111366688e-13,7.893259768539997e-15
18417822556.32504,1.5,0.001777642489187909,1.494770144494595e-13,6.776519116174865e-15
18496095598.15428,1.5,0.001168316354528276,1.492044103548691e-13,7.387519245201456e-15
18840813440.27762,1.5,0.002648313083588512,1.860340126538537e-13,5.376809743761998e-15
18278079835.34497,1.5,0.002707655645469402,1.706085716633119e-13,5.511831234366393e-15
18382150508.68169,1.5,0.003339135276290746,1.467960211816292e-13,4.466218605718403e-15
19094134655.37684,1.5,0.003508976965492842,1.103405581262382e-13,3.997180661627395e-15
18533870522.79878,1.5,0.001817634447081629,1.511791957868824e-13,6.667302462580992e-15
18983428347.0589,1.5,0.002714246255895229,1.481702235657588e-13,5.229140413358919e-15
18852933711.53622,1.5,0.003117019798950622,1.784011719123648e-13,4.658162178805102e-15
18121037095.69938,1.5,0.00183065973867479,1.721844180852108e-13,6.876933183820947e-15
18847759447.43453,1.5,0.003067936063596797,1.880385980167513e-13,4.735262063124305e-15
18517918905.76966,1.5,0.0002839462117903939,1.318362493884588e-13,7.874344960762705e-15
18525300283.39293,1.5,0.003045890991266907,1.738539724925823e-13,4.878278684032842e-15
19045082048.75855,1.5,0.001285349218608693,1.294895037262278e-13,7.01204606027763e-15
18812674532.01086,1.5,0.002878579606422444,1.606803058156203e-13,5.037476114044391e-15
18579129184.1783,1.5,0.00170795421302389,1.468744428961109e-13,6.779252634815216e-15
18880379387.86353,1.5,0.0007670877071169027,1.415524081100564e-13,7.481792408715219e-15
18017225740.0678,1.5,0.001365318736082031,1.488533409363735e-13,7.494921689346226e-15
18130149237.32388,1.5,0.002706175911628848,1.770711617804937e-13,5.584128712062343e-15
18825023385.81779,1.5,0.002309737450403007,1.522173316826862e-13,5.877574059755826e-15
18799606694.08687,1.5,0.00347129888985372,1.259605241246055e-13,4.13060196859372e-15
18512818602.45939,1.5,0.003259048319824488,1.586217579743008e-13,4.547267007062905e-15
18571347317.79475,1.5,0.002682276194045549,1.538773055554739e-13,5.426717662645014e-15
18336161382.89101,1.5,0.000906934962095505,1.482168129320504e-13,7.690193234062107e-15
18978523502.10187,1.5,0.001389749931110848,1.422220308851649e-13,6.941247250694862e-15
18947493710.88699,1.5,0.001624128902129325,1.466468676757333e-13,6.706815753710662e-15
18441711355.22494,1.5,0.003219082816558437,1.548716303546721e-13,4.635058359146586e-15
18108527337.51043,1.5,0.003051830560958126,1.954505416019329e-13,5.036769310369067e-15
18085398925.02108,1.5,0.00277129584750914,1.813629698557169e-13,5.502073834233083e-15
18500820230.9812,1.5,0.003139702422449901,1.725992661833255e-13,4.73934932910106e-15
18145888744.65828,1.5,0.002188601609196037,1.605698864945892e-13,6.367952900135428e-15
18820146488.85703,1.5,0.001649702067519902,1.412867297607936e-13,6.733796580680896e-15
19013354910.51526,1.5,0.001743180449162573,1.344066849806067e-13,6.542149156542138e-15
18066960988.90522,1.5,0.002869165358344999,1.873900983344991e-13,5.353086111083018e-15
18982336766.39258,1.5,0.003139191042204767,1.603282497785338e-13,4.585516953872458e-15
18531328893.1675,1.5,0.002333793350667229,1.556291049625981e-13,5.965361929164711e-15
19024644751.51922,1.5,0.003292534486379962,1.447487211365591e-13,4.340389974556999e-15
18786894187.7599,1.5,0.003322430052817265,2.049044066261037e-13,4.361969665186047e-15
18439723430.12343,1.5,0.003354342445318903,1.356071270553919e-13,4.42227693482635e-15
18207883291.20485,1.5,0.002748525449256264,1.937055410539982e-13,5.479600279690716e-15
18968773327.62924,1.5,0.003109961679702517,1.558311189023325e-13,4.634083105676848e-15
18062088629.46824,1.5,0.002634252533625737,1.779532855771557e-13,5.732956492293869e-15
18049389775.48592,1.5,0.003127289969294339,1.961475796416859e-13,4.940253992298681e-15
18682200179.60464,1.5,0.001811374109023363,1.526586815305198e-13,6.604080792341622e-15
18622878043.31019,1.5,0.003223900880151965,1.531260987679525e-13,4.565571405781865e-15
18018085801.31507,1.5,0.002611339912802078,1.718162624725463e-13,5.792685632638651e-15
18466305018.51806,1.5,0.002915971737021847,1.719831965168854e-13,5.104855392418304e-15
19024720228.91756,1.5,0.002326652418145007,1.338974519893945e-13,5.778564571358201e-15
18590111725.93627,1.5,0.003051055752838115,2.181423547656496e-13,4.846999984007335e-15
19074275942.34297,1.5,0.001586959436508139,1.300681227984835e-13,6.694686614248981e-15
18540048399.3834,1.5,0.0009153072243934681,1.403053816710347e-13,7.564294210137859e-15
18581316614.44182,1.5,0.00298301286165176,1.964008861424291e-13,4.956597096538563e-15
18221012379.46949,1.5,0.001868805583301229,1.591809088844638e-13,6.768096266744641e-15
18008487890.68559,1.5,0.002043915248961016,1.729647714891914e-13,6.656289777166461e-15
18466014068.31866,1.5,0.003110715803927952,1.694825943753921e-13,4.797673586498119e-15
18045438640.76242,1.5,0.003302206483918291,1.945858179075926e-13,4.656058415842205e-15
18717878022.70277,1.5,0.0008038017782644682,1.453666271301891e-13,7.541924059292148e-15
18617162348.9196,1.5,0.0009564955802366739,1.386204691423452e-13,7.492336035369878e-15
18882649055.40079,1.5,0.003048363658025804,1.681421711491206e-13,4.754429497829532e-15
18441120961.66058,1.5,0.002178265531260997,1.488854767147901e-13,6.230223798688087e-15
18268337557.97854,1.5,0.0006798633058570046,1.443762440848143e-13,7.876122544441815e-15
18185904034.72638,1.5,0.001442679065025618,1.523029441397967e-13,7.300905388073314e-15
18251240451.26936,1.5,0.003044466332153256,1.858172128271436e-13,4.987037934402926e-15
18335477322.81812,1.5,0.002915436235477948,2.012568519208286e-13,5.158270254363539e-15
18689391873.53779,1.5,0.003462911292243884,1.367938234694309e-13,4.17482183969964e-15
18497693912.9625,1.5,0.0009774720984830506,1.515196991481471e-13,7.542833145868041e-15
18632950279.78205,1.5,0.003217392493894821,1.592860505999711e-13,4.572429840148586e-15
18836930197.21831,1.5,0.003231102116382561,1.536863235493764e-13,4.487549781373758e-15
18694179917.46758,1.5,0.002293940509123421,1.450800438506323e-13,5.952878440014244e-15
18973677026.23107,1.5,0.002444240385064151,1.379303538227402e-13,5.629492219442154e-15
18889169990.61073,1.5,0.003252072533068012,1.649164761805381e-13,4.440017727678289e-15
18385360570.45911,1.5,0.002351117577651457,1.63503420905685e-13,6.006802425152439e-15
18021202346.88099,1.5,0.003189284880541403,1.709446595083321e-13,4.851401749310459e-15
18897878657.97009,1.5,0.003327593023462654,1.435643233265017e-13,4.322097109548792e-15
18390361191.12454,1.5,0.003204477321389352,1.671647014922604e-13,4.676812116596042e-15
19004157306.94377,1.5,0.001747174143981121,1.343441529349648e-13,6.54121823287368e-15
18687395101.96302,1.5,0.003187628107645445,1.678031314188466e-13,4.601107943082702e-15
18835916775.10868,1.5,0.002493937131426928,1.452188721145965e-13,5.607513941445986e-15
