frequency,magnetic_field,rho,total_power,TE11_power
18910059952.53065,0.7,0.00154088193281623,8.974886567147274e-16,7.604492711603343e-16
18209720266.60503,0.7,0.003216773452346799,1.222077147275417e-15,7.628885474238973e-16
18683508559.15231,0.7,0.002993526915846014,1.204957514837494e-15,1.025324278709695e-15
18089551130.28495,0.7,0.003698823378365446,2.411941990715085e-15,1.662677497870487e-15
18066372885.5214,0.7,0.002946327201412648,2.377572440646362e-15,1.29230622091429e-15
18698201990.93323,0.7,0.003746366027530922,1.13562337108182e-15,9.51737786783815e-16
18343785287.55934,0.7,0.00143625827923249,2.996819272445215e-15,2.504521956314433e-15
18127339923.36808,0.7,0.003143774534028158,1.657490676338334e-15,7.767808001536893e-16
19052359326.53471,0.7,0.002906022660432939,7.276308762096847e-16,6.622481286268734e-16
18758933187.2297,0.7,0.00347074982198038,6.96355892850284e-16,4.875163700235646e-16
18678676927.96466,0.7,0.003457533972013861,9.668663237143273e-16,7.658072802903382e-16
18274213889.72701,0.7,0.00324520797845886,2.159169368175545e-15,1.470245380636933e-15
18466558691.54081,0.7,0.00358586561808402,9.352655088577962e-16,5.877708545794148e-16
18664681538.63112,0.7,0.001687715852704396,1.051121819414934e-15,7.637549279371173e-16
18876109636.20938,0.7,0.001498356233650238,1.51792350460841e-15,1.381662786589455e-15
18616585308.02039,0.7,0.002587471810218693,1.815436650508837e-15,1.494619992368299e-15
18383385271.76679,0.7,0.001198212935403101,1.215414828698383e-15,1.005981715807798e-15
18436790309.08472,0.7,0.002912589878867322,1.981143536786491e-15,1.655149839286824e-15
18917550248.66247,0.7,0.003303810501067489,4.646262397921948e-16,3.685492976862141e-16
18817522414.39948,0.7,0.00219169264760666,9.957995907408057e-16,7.907840618423455e-16
18694869388.24906,0.7,0.001938450737677373,1.899951235158947e-15,1.611754940409508e-15
18557475594.65822,0.7,0.002384935336635121,1.159001589903445e-15,7.187797735821112e-16
18645697965.86681,0.7,0.002163692262020516,9.95526386627419e-16,7.108236348280005e-16
18341287728.92489,0.7,0.002231471059337656,2.740587964014785e-15,2.118695523771677e-15
18651438342.74849,0.7,0.002939073112052281,6.639537006942319e-16,4.967880282557488e-16
18163347061.4991,0.7,0.003790255334612542,1.788348005888204e-15,1.336420830923836e-15
18907252915.4583,0.7,0.003885977796420196,5.223048230112047e-16,4.317612256421734e-16
19040136439.71395,0.7,0.0008660186895314228,7.625367513643399e-16,7.137507220647126e-16
18566261157.61639,0.7,0.001291612024351087,1.03092496671146e-15,7.573351284837721e-16
18279098430.69562,0.7,0.003519577725989691,1.601757446585298e-15,1.165477793826331e-15
19075360101.29539,0.7,0.003853195404462818,5.313666321945706e-16,4.991488872232417e-16
18487695672.59777,0.7,0.002634744323585105,1.0382914053433e-15,7.553675787845041e-16
18604888406.47595,0.7,0.003372956287193133,1.409277177498092e-15,1.185838387505674e-15
18174369372.36303,0.7,0.003529388905633618,2.307921434851442e-15,1.670316946368616e-15
18535952049.07683,0.7,0.003580903492126516,1.26023098324291e-15,1.027135332815352e-15
18257508471.04996,0.7,0.001123811845290582,3.016469027187587e-15,2.795206242043764e-15
19010416328.55848,0.7,0.002275414108714185,5.007909702739641e-16,4.235222806247391e-16
18649530456.20069,0.7,0.003222703030526239,6.506053693119587e-16,4.709031142706189e-16
18320533524.90993,0.7,0.002614642347543022,1.788852834934577e-15,1.147692705052905e-15
18314828696.32544,0.7,0.001760286423140518,1.580905074220093e-15,1.125849043005011e-15
18433479424.37888,0.7,0.002831759398621415,2.030787479718308e-15,1.712806136703039e-15
18889306803.01576,0.7,0.003446061722680778,8.971470575330571e-16,8.04460373791733e-16
18192037167.90808,0.7,0.002435172847630061,2.528219614205568e-15,1.841909607368488e-15
18024453586.20398,0.7,0.001935963424417721,3.297668813157303e-15,2.300325358382352e-15
18481887702.40984,0.7,0.001611585060860678,1.190821115605589e-15,8.136654815229029e-16
18400779691.70506,0.7,0.003365336591764299,1.10729823123398e-15,6.622885705915055e-16
18282710684.75788,0.7,0.003875689123019268,1.226101863925779e-15,8.98273698610531e-16
18451227535.65872,0.7,0.003894910383488469,1.159738507155741e-15,9.037459279001005e-16
18467381331.4041,0.7,0.003665259942542533,9.189509102549045e-16,5.533371584456739e-16
18780320339.46002,0.7,0.001755490142201948,1.609413738786267e-15,1.421455822705964e-15
