radius,mass,logT,logRho,logP,logL,mu,eps_nuc,h1,he4,gradr,grada
7.756106031294452e-05,3.9065028837604447e-08,7.380745280018375,5.071656498730191,20.95693964834695,-8.230510337392607,1.3400666743708343,3.087788705805173e-18,3.635026028176489e-36,0.9800726114760175,0.10641887673833463,0.38499372856424663
9.772126194768518e-05,7.813011568424812e-08,7.3807433523249415,5.071645160442966,20.956921534141127,-7.929471552119931,1.340066677136123,3.087266909669979e-18,0.0,0.9800726048262762,0.10642281121894408,0.38499373660535746
0.00012312200711543422,1.5626033211428344e-07,7.380741057173251,5.0716316612577295,20.956899967630747,-7.628420737904761,1.3400666806674821,3.0866488055724954e-18,0.0,0.9800725963692575,0.10643079677244718,0.38499374617987514
0.0001551258715069743,3.1252076542353904e-07,7.380737413462734,5.0716102319191565,20.956865731738446,-7.327352755204442,1.3400666865755733,3.085669682829395e-18,0.0,0.9800725822781234,0.10644475976222112,0.3849937613584398
0.0001954500762280381,6.250416320420503e-07,7.380731628399937,5.071576213172284,20.95681138269737,-7.026256561034513,1.3400666963153909,3.084116650157938e-18,5.8174714506635134e-36,0.9800725591269093,0.10646841317618191,0.3849937854222578
0.00024625911609996225,1.2500833654074114e-06,7.380722442456768,5.071522207258509,20.956725101567567,-6.725112187874367,1.3400667121261332,3.0816524239791085e-18,0.0,0.9800725216290475,0.10650827219984316,0.38499382359759093
0.00031028194799680457,2.5001668323948107e-06,7.380707853490172,5.0714364668045295,20.956588120170235,-6.423886498142126,1.3400667370729773,3.077739022609424e-18,0.0,0.9800724624810513,0.10657505968139543,0.38499388416779934
0.0003909605733921878,5.000333766305441e-06,7.380684676061424,5.071300333534167,20.95637062878305,-6.122533595783456,1.3400667747417783,3.0715145075526568e-18,0.0,0.9800723729405497,0.1066841998875348,0.3849939802944306
0.0004926391133551969,1.0000667634126702e-05,7.380647835491886,5.071084162901801,20.95602526430194,-5.821031636568145,1.3400668290400057,3.06160271916661e-18,0.0,0.9800722431009706,0.10684772184683798,0.3849941328203392
0.0005903130944147335,1.7199137474262594e-05,7.380600184058813,5.07080499841072,20.95557925221721,-5.5851968284925615,1.3400668913848344,3.0487804600866594e-18,5.3086896715927036e-36,0.9800720927379241,0.1069912720317744,0.3849943293191884
