model_number,star_age,star_mass,log_L,log_Teff,log_R,center_h1,center_he4
2230.0,12403082461.080399,0.7039349147162615,3.2457159867796386,3.4982413861010864,2.1496340576402724,0.0,0.9800898801138869
2240.0,12403089194.143105,0.7031723844428335,3.246927164727841,3.4980536910975806,2.150615036621385,0.0,0.9800898500586784
2250.0,12403095778.50764,0.7024229976427084,3.2478430964960534,3.4978854634070684,2.1514094578865164,0.0,0.9800898200662682
2260.0,12403102215.531153,0.7016870673092042,3.2486950220260673,3.49774642350518,2.1521135004553003,0.0,0.9800897901568445
2270.0,12403108707.215313,0.7009410997137269,3.2493024078421975,3.4976188092445435,2.152672421884638,0.0,0.9800897593914327
2280.0,12403115110.488808,0.7002021344120244,3.250171168319389,3.4974750374739823,2.153394345664356,0.0,0.9800897284388704
2290.0,12403121501.693977,0.6994609914724622,3.250802136073429,3.4973641710571077,2.153931562375126,0.0,0.9800896969318161
2300.0,12403127853.401768,0.6987211141388727,3.2515951189180017,3.497228887515562,2.1545986208805026,0.0,0.9800896649986719
2310.0,12403134198.521189,0.6979785948355043,3.252410008855854,3.4970866796586324,2.1552904815632883,0.0,0.9800896324672562
2320.0,12403140893.468317,0.6971913983764476,3.2537650593338654,3.4968815409701013,2.1563782841793557,0.0,0.9800895974408972
2330.0,12403147309.92494,0.696433193627162,3.2546562858489754,3.4967261629260498,2.157134653525014,0.0,0.9800895631835335
2340.0,12403153670.544739,0.6956779292367959,3.255268161598102,3.4965932765713634,2.1577063641089507,0.0,0.9800895285434508
2350.0,12403159935.902613,0.6949307613973158,3.2561112300150277,3.4964587174204733,2.1583970166191926,0.0,0.9800894937437986
2360.0,12403166191.048859,0.694181256222099,3.2568272691372693,3.49632435669828,2.159023757624702,0.0,0.9800894583149117
2370.0,12403172420.853771,0.6934313667171166,3.257567445011589,3.4961725833933737,2.1596973921716733,0.0,0.9800894223330937
2380.0,12403178628.545122,0.6926806780362192,3.2583038327365212,3.496054731811121,2.1603012891986455,0.0,0.980089385772556
2390.0,12403184935.571379,0.6919144852270258,3.2592677399759182,3.4958939646961515,2.161104777048283,0.0,0.9800893478879078
2400.0,12403191001.487587,0.6911741588840339,3.2599335719205547,3.495753872045262,2.1617178783223805,7.076359608187393e-40,0.9800893107351334
2410.0,12403197526.39656,0.6903740287565245,3.2613039287997108,3.495550092976018,2.162810614900445,0.0,0.9800892699652393
2420.0,12403203828.971544,0.6895971801901486,3.2620652740202223,3.495411595951654,2.1634682815594295,0.0,0.9800892297789427
2430.0,12403209964.887148,0.6888375540107738,3.262765585161528,3.495248073621863,2.164145481789665,0.0,0.9800891898756322
2440.0,12403216086.484037,0.6880761637835068,3.263477117204078,3.495117262130577,2.1647628707935125,7.2961934202810844e-40,0.9800891492815698
2450.0,12403222168.539616,0.6873163179241628,3.264289581076835,3.4949868584306905,2.1654299101296637,0.0,0.9800891081572328
2460.0,12403228249.125502,0.6865531357127693,3.26511574182925,3.4948361965302874,2.166144314306676,0.0,0.980089066236104
2470.0,12403234306.045013,0.6857894109295167,3.2659257759644333,3.49468166422709,2.1668583959806615,0.0,0.9800890236587566
2480.0,12403240337.424644,0.6850253284196565,3.2665673472914194,3.494564957418522,2.167412595261293,0.0,0.980088980431177
2490.0,12403246349.396109,0.6842603506956214,3.2673548771427634,3.4944328362509385,2.16807060252213,0.0,0.9800889364998023
2500.0,12403252697.29995,0.6834487761612944,3.268664989685977,3.494204962058105,2.1691814071794044,0.0,0.9800888891780946
2510.0,12403258665.177935,0.6826822152228788,3.2694490591356455,3.4940504989556023,2.1698823681092443,0.0,0.9800888437979323
2520.0,12403264787.795315,0.6818918096768721,3.270215049277817,3.493915889877483,2.170534581336569,5.555068596478348e-41,0.9800887963207779
2530.0,12403270756.152166,0.681117822892308,3.270785089158288,3.493796698396583,2.1710579842386046,0.0,0.9800887491241229
2540.0,12403276684.345097,0.6803456886590266,3.271501189455022,3.4936415952141386,2.1717262407518603,0.0,0.9800887013292875
2550.0,12403282594.524498,0.679572452410415,3.272316641467103,3.493521727753603,2.1723737016789726,0.0,0.9800886527515275
2560.0,12403288481.883799,0.6787986593753197,3.2730349311539264,3.4933879657386067,2.173000370552377,0.0,0.9800886034207344
2570.0,12403294456.009996,0.6780099534563422,3.2739309360408804,3.493225974534319,2.1737723554044295,0.0,0.9800885523816804
2580.0,12403300544.90341,0.6772023186890538,3.275075582940593,3.4930327336144176,2.174731160694088,0.0,0.9800884993219572
2590.0,12403306495.870556,0.6764091156960228,3.275917689190716,3.492876385194089,2.1754649106598065,0.0,0.9800884464299142
2600.0,12403312379.886066,0.6756211098731887,3.276490557190767,3.4927259604426677,2.176052194162674,9.383325272805142e-40,0.9800883931052321
2610.0,12403318200.46605,0.6748382268731672,3.2771811927620327,3.492643467080655,2.1765624986723315,0.0,0.9800883393270472
2620.0,12403323991.233065,0.6740558241188164,3.2778101931283694,3.492507731778353,2.177148469460106,0.0,0.9800882847879575
2630.0,12403329763.466208,0.6732724557822963,3.2785308741543195,3.4923778078035443,2.177768657922697,0.0,0.9800882293722718
2640.0,12403335526.833128,0.6724867223694778,3.279347671001684,3.4922065011536607,2.1785196696461466,0.0,0.9800881729717418
2650.0,12403341378.99299,0.6716852679068515,3.2802443874732834,3.4920480873833757,2.179284855422517,0.0,0.9800881145852015
2660.0,12403347330.44169,0.6708664539291781,3.281388669849162,3.491857438513217,2.1802382943507737,0.0,0.980088054027971
2670.0,12403353189.68064,0.670056302106824,3.2821086201461576,3.491695709383879,2.1809217277579465,0.0,0.9800879932242383
2680.0,12403358907.657215,0.6692621330261517,3.2826666822162496,3.4916316072208273,2.1813289631190953,2.3947583239880786e-40,0.9800879327275648
2690.0,12403364591.675547,0.6684693711531016,3.2834488887146334,3.4914746508870937,2.182033979035756,0.0,0.9800878714294117
2700.0,12403370258.922522,0.6676752803915731,3.2840604524750945,3.4913800581497063,2.182528946390761,0.0,0.9800878091373365
2710.0,12403375903.750883,0.666880939185005,3.2848421146859117,3.4912378170572853,2.1832042596810117,0.0,0.9800877458994236
2720.0,12403381541.122997,0.6660840193505585,3.2856041451259785,3.4910865365778108,2.1838878358599936,0.0,0.9800876820221011
2730.0,12403387256.431786,0.6652723957962345,3.286486491962655,3.490946519363128,2.1846090437076975,0.0,0.9800876163268615
2740.0,12403393078.958324,0.6644417425019671,3.2875774390092953,3.4907397919167784,2.1855679721237173,0.0,0.9800875480449037
2750.0,12403398759.114502,0.6636275411843129,3.2883953093672202,3.490576279835295,2.186303931465646,0.0,0.9800874801240018
2760.0,12403404319.423067,0.6628270797922219,3.2891436825412117,3.4904480432637297,2.186934591195773,2.5768029600303144e-40,0.9800874123566607
2770.0,12403409921.149559,0.6620168738053612,3.289814206133846,3.490338366848375,2.187489205822799,0.0,0.980087342777047
2780.0,12403415482.081125,0.6612088959560193,3.290338269867912,3.490240712520539,2.1879465463455046,0.0,0.9800872723796443
2790.0,12403420995.793673,0.6604044312273183,3.2910117595290886,3.490101059359189,2.1885625974987923,0.0,0.9800872009168757
2800.0,12403426512.184757,0.6595959640459846,3.291704639906984,3.489961326911785,2.189188502582549,0.0,0.9800871277047842
2810.0,12403431997.629797,0.6587885039756333,3.292408753892846,3.4898446120302884,2.1897739893384736,0.0,0.9800870535175353
2820.0,12403437468.699879,0.6579796053226786,3.293136687183914,3.4897064793079258,2.190414221428732,0.0,0.9800869781183732
2830.0,12403443247.95881,0.6571211723951736,3.2943883969635626,3.489463019727112,2.1915269954801833,0.0,0.980086896908856
2840.0,12403448821.943624,0.6562891294731604,3.2950809223560977,3.4893668115620025,2.192065674506671,0.0,0.980086817037098
2850.0,12403454263.343533,0.6554735523503276,3.2958509147267185,3.48924024316925,2.1927038074774847,0.0,0.9800867375635489
2860.0,12403459679.106197,0.654658282180013,3.296571756949283,3.4891084250157505,2.1933278648957666,0.0,0.9800866569599032
2870.0,12403465091.748297,0.653839882422842,3.297318064013088,3.488964876430892,2.1939881155973873,0.0,0.9800865748711348
2880.0,12403470511.142752,0.653016560861923,3.297805542930428,3.4888526968578244,2.1944562142021913,0.0,0.9800864911157119
2890.0,12403475874.14051,0.6521985788022269,3.2986602603373694,3.4887209927792844,2.1951469810627424,0.0,0.9800864066563753
2900.0,12403481247.781246,0.6513751326469379,3.2991876663699458,3.488617938805548,2.1956167920265033,0.0,0.9800863204288307
2910.0,12403486593.758776,0.6505523914796926,3.2998644098890404,3.4884721057803407,2.1962468298364644,0.0,0.9800862330214367
2920.0,12403491930.395214,0.6497275047918678,3.300558183815654,3.48836758825299,2.196802751854473,0.0,0.9800861441195038
2930.0,12403497251.563099,0.6489014396264402,3.3013274036195774,3.4882359676064447,2.1974506030495253,0.0,0.9800860538033337
2940.0,12403502556.167892,0.6480743105210518,3.3019924373168537,3.4880863897522274,2.1980822756065987,0.0,0.9800859620756703
2950.0,12403507936.733116,0.6472316806417275,3.3028562926527867,3.487965430934888,2.198756120909243,0.0,0.9800858672720206
2960.0,12403513514.732893,0.6463539935759631,3.3039769352732353,3.4877597393097557,2.1997278254697323,0.0,0.9800857670774156
2970.0,12403518839.105043,0.6455123195228828,3.304494524126023,3.487655050999114,2.20019599651741,0.0,0.9800856695931476
2980.0,12403524095.568317,0.6446779230253415,3.305018568002163,3.4875726140705208,2.200622892312666,0.0,0.9800855715445629
2990.0,12403529329.155693,0.64384362760855,3.3056507213477224,3.4874827330889806,2.2011187309485267,0.0,0.9800854721030708
3000.0,12403534551.812645,0.6430075201312758,3.306363782998844,3.4873286383362534,2.2017834512795416,0.0,0.9800853710234059
3010.0,12403539858.977818,0.6421541422603168,3.307210684217436,3.4872202227596545,2.2024237330420346,0.0,0.9800852663826046
3020.0,12403545346.30482,0.6412676867848196,3.3082970716721336,3.4870172464380462,2.203372879412601,0.0,0.9800851561101299
3030.0,12403550570.475393,0.6404199268056946,3.308929781874905,3.4868730006209887,2.203977726148101,0.0,0.9800850491349612
3040.0,12403555754.400734,0.6395750488687014,3.3095227351792214,3.4867652500537143,2.2044897039348093,0.0,0.9800849410148965
3050.0,12403560912.237787,0.6387307985357913,3.310109056354282,3.486635805873978,2.2050417528818116,0.0,0.9800848314549686
3060.0,12403566056.255083,0.6378851803442981,3.3106735687953295,3.4865765719840285,2.2054424768822334,0.0,0.9800847201809509
3070.0,12403571279.38956,0.6370229598346671,3.311483810011761,3.486432175637557,2.206136390183393,0.0,0.9800846051020695
3080.0,12403576391.78327,0.6361753816190235,3.312155700253825,3.4863325027401117,2.2066716810993157,0.0,0.9800844903858543
3090.0,12403581791.989922,0.6352759614928474,3.3132631295308776,3.4861454934053313,2.207599414407403,0.0,0.9800843669298325
3100.0,12403586877.755566,0.6344253442485466,3.313954504073085,3.486030907983317,2.2081742725225344,0.0,0.9800842484876346
3110.0,12403591996.56959,0.6335653457480385,3.3145556894123573,3.485903300747051,2.208730079664703,0.0,0.9800841271013012
3120.0,12403597044.905193,0.6327137210965134,3.315257005584009,3.4858438605058404,2.2091996182329505,0.0,0.9800840052095089
3130.0,12403602095.844957,0.6318580895563876,3.315942714697609,3.485662321033096,2.2099055517352384,0.0,0.9800838810519693
3140.0,12403607091.199543,0.6310084216472892,3.316709527536473,3.4855568730018835,2.2104998542170966,0.0,0.9800837560541373
3150.0,12403612117.63211,0.6301496327170183,3.3173918121679766,3.485460396339811,2.2110339498569935,0.0,0.9800836280248683
3160.0,12403617171.168821,0.629282377560842,3.317971569030802,3.4853352152888157,2.211574190390396,0.0,0.9800834969859049
3170.0,12403622179.37993,0.628419337200561,3.318533137589447,3.4852712225107942,2.2119829602257615,0.0,0.9800833647870925
3180.0,12403627165.290344,0.6275566443503591,3.3192200080084158,3.48514885853565,2.2125711233855347,0.0,0.9800832308252654
3190.0,12403632144.576864,0.6266913020306062,3.319691568970507,3.4850822372330508,2.2129401464717784,0.0,0.9800830946618927
3200.0,12403637103.521946,0.6258259845491578,3.320312683067858,3.4849582576210536,2.2134986627444486,0.0,0.9800829566475274
3210.0,12403642143.932201,0.624942766326575,3.3210905347759083,3.4848364930238414,2.2141311177928973,0.0,0.9800828138603422
3220.0,12403647365.287037,0.6240236186249487,3.322130664514567,3.4846491649113203,2.2150258388872697,0.0,0.9800826645448583
3230.0,12403652199.851267,0.6231692239930027,3.322770221298566,3.4845645484610825,2.2155148501797437,0.0,0.9800825245709373
3240.0,12403657234.38205,0.6222752119601302,3.3233804992918388,3.4845124519239663,2.215924182250613,0.0,0.9800823762129084
3250.0,12403662158.167168,0.6213974070179759,3.3238356109431595,3.48440600152804,2.216364638868127,0.0,0.9800822285480537
3260.0,12403667045.134687,0.6205226176772486,3.3244122840171175,3.4843403163665707,2.2167843457280445,0.0,0.9800820794352659
3270.0,12403671923.444946,0.6196458647959608,3.325016079997895,3.4842739419134747,2.217218992624624,0.0,0.9800819280104743
3280.0,12403676790.651873,0.6187675412525776,3.3256678636789685,3.484158395277919,2.217775977736273,0.0,0.9800817743227687
3290.0,12403681637.615513,0.6178892521625939,3.326277741902218,3.484078272503479,2.2182411623967764,1.7154621573160288e-39,0.9800816186449219
3300.0,12403686480.358196,0.6170080837391223,3.3269378063663995,3.4839634744780397,2.2188007906797473,0.0,0.98008146043681
3310.0,12403691307.654291,0.6161260615538215,3.3275895971494975,3.48383785272841,2.2193779295705545,2.757354887153943e-39,0.9800813000376642
3320.0,12403696211.994097,0.6152263646356408,3.3283506190830665,3.4837674824626297,2.2198991810689006,0.0,0.9800811342743978
3330.0,12403701014.124804,0.6143417773750576,3.328982467898229,3.483657540786378,2.220434988828985,0.0,0.9800809691849116
3340.0,12403706098.718998,0.613401013055915,3.330030863713492,3.4835461014228484,2.221182065463676,0.0,0.9800807913665969
3350.0,12403710923.535501,0.6125046273823236,3.3305812837890576,3.483463111226038,2.221623255895078,4.3292615385397315e-39,0.9800806196951551
3360.0,12403715701.010809,0.6116135699334951,3.331226223077695,3.483349375021413,2.2221731979486474,0.0,0.9800804468332166
3370.0,12403720464.745335,0.6107214511841197,3.331849050601664,3.4832810804237915,2.2226212009058752,0.0,0.9800802715788524
3380.0,12403725231.080032,0.6098251786512443,3.3323677804624303,3.4832128687265325,2.2230169892307763,0.0,0.9800800933020346
3390.0,12403729975.294973,0.6089294629479447,3.332887933237499,3.4831721638136326,2.2233584754441114,0.0,0.9800799129057881
3400.0,12403734712.347754,0.6080315936419387,3.333433615022624,3.4830748681665007,2.2238259076309372,0.0,0.980079729811459
3410.0,12403739428.385618,0.6071341762843948,3.33395237904683,3.483053247448302,2.224128531079438,0.0,0.9800795445477946
3420.0,12403744137.516216,0.6062345503558313,3.3345867827641276,3.4829624887782162,2.224627250278258,0.0,0.9800793565520625
3430.0,12403748927.269503,0.6053158250462161,3.33531824193816,3.4828207063810592,2.2252765446595872,0.0,0.9800791622286061
3440.0,12403753618.299973,0.6044124544388778,3.335922911314319,3.4827852547514553,2.225649782606875,0.0,0.9800789688481634
3450.0,12403758576.437254,0.603453794475186,3.3369223121461737,3.4826854261387945,2.2263491402481246,0.0,0.9800787611274264
3460.0,12403763279.054909,0.6025407961188051,3.337446901721553,3.4826319077579155,2.226718471797572,0.0,0.9800785609715249
3470.0,12403767950.503935,0.601630387145493,3.3379383847337274,3.4826192242968923,2.226989580225705,0.0,0.9800783590948139
3480.0,12403772599.083696,0.6007210434574936,3.3385483368609594,3.482517766710929,2.2274974714612488,0.0,0.9800781551463029
3490.0,12403777250.186209,0.5998074398189993,3.3389398018604455,3.4825211899244843,2.227686357533881,0.0,0.9800779480488864
3500.0,12403781877.282335,0.598895358569653,3.339538393477018,3.4824745215698405,2.2280789900514555,0.0,0.9800777389710003
3510.0,12403786501.712845,0.5979802528639262,3.340133823061213,3.482388655599178,2.2285484367848776,0.0,0.9800775269829417
3520.0,12403791108.859043,0.5970651036655585,3.3406512509036603,3.482366192784615,2.2288520763352273,0.0,0.9800773127843189
3530.0,12403795791.017714,0.5961315947170618,3.3413273826531884,3.482320428764804,2.229281670249612,0.0,0.9800770920466895
3540.0,12403800558.960184,0.5951772406199389,3.342219150203668,3.4821875464760095,2.229993318602441,0.0,0.9800768641542733
3550.0,12403805215.777418,0.594241427256929,3.342839509760153,3.482118060484863,2.2304424703629766,1.1037596684722142e-39,0.9800766385638481
3560.0,12403809840.09277,0.5933084844342901,3.3432040194519117,3.482118146424016,2.23062455333055,0.0,0.9800764116389776
3570.0,12403814411.732193,0.5923829622529339,3.343662624100728,3.482118241938174,2.2308536646266424,0.0,0.9800761844999153
3580.0,12403818967.194468,0.5914574873375649,3.3441353177392568,3.482095620871223,2.231135253579809,0.0,0.9800759554604804
3590.0,12403823511.864632,0.5905309068593597,3.3446889232679067,3.4820799243963316,2.2314434492939164,0.0,0.9800757243783853
3600.0,12403828055.504305,0.5896012099529298,3.345229849711227,3.4820719875556154,2.2317297861970093,0.0,0.9800754910010199
3610.0,12403832589.384754,0.5886703997489852,3.345835585491981,3.4820175814744467,2.2321414662497223,0.0,0.9800752557769867
3620.0,12403837114.697598,0.5877379219733939,3.3462137507660676,3.482048775027983,2.232268161779694,0.0,0.9800750187943166
3630.0,12403841710.793518,0.5867876099666622,3.3468305859860457,3.4820313226188144,2.23261148420802,0.0,0.9800747760385603
3640.0,12403846223.678988,0.5858514311091472,3.3473057089429834,3.4819991750129735,2.2329133408981714,0.0,0.9800745358867334
3650.0,12403850993.430525,0.5848582584380478,3.3481563557956036,3.4819161479949523,2.2335047183605234,0.0,0.9800742804531927
3660.0,12403855527.125357,0.5839111544028314,3.348538979681078,3.4819325897256848,2.233663146841796,0.0,0.9800740365066949
3670.0,12403860038.369957,0.5829657657763135,3.348763283078216,3.4820383849724448,2.2335637080468453,0.0,0.9800737931220491
3680.0,12403864516.238987,0.5820247595302761,3.3491773945758636,3.481979554547957,2.2338884246446438,0.0,0.9800735515201295
3690.0,12403869001.993082,0.5810792160980072,3.349465374759092,3.482056919958695,2.2338776839147827,0.0,0.9800733103352146
3700.0,12403873470.717743,0.5801348745646451,3.3496991669406255,3.482109924381801,2.233888571159338,0.0,0.9800730722103326
3710.0,12403878201.799664,0.579132772618235,3.350252198108558,3.4821260793686704,2.234132776769564,0.0,0.9800728251674824
3720.0,12403881833.61007,0.5783627526873496,3.348879693684585,3.482420199126337,2.232858285042245,0.0,0.9800726445702563
3730.0,12403882479.438833,0.5782267024427071,3.3469620047045225,3.4827325060862457,2.2312748266323963,0.0,0.9800726162725841
3740.0,12403882551.004263,0.5782117200299011,3.34641003114743,3.4828207023254323,2.230822447375477,0.0,0.9800726136473522
3750.0,12403882574.638008,0.5782067809200975,3.346186537751991,3.4828565066110673,2.2306390921064865,0.0,0.9800726128677768
3760.0,12403882587.238256,0.5782041495709166,3.3460735533660855,3.4828741597569453,2.2305472936217785,0.0,0.9800726124859503
3770.0,12403882595.025126,0.5782025240022971,3.3460186271591588,3.482883435634648,2.2305012787629095,0.0,0.9800726122684446
3780.0,12403882600.179808,0.5782014481045222,3.3459956952314482,3.48288765622745,2.2304813716134504,0.0,0.9800726121359021
3790.0,12403882603.719236,0.5782007093930972,3.3459902757726057,3.4828890740045546,2.2304758263298203,0.0,0.9800726120524254
3800.0,12403882606.199686,0.5782001917029082,3.345993609075959,3.4828890412832934,2.230477558424019,0.0,0.9800726119990351
3810.0,12403882607.95897,0.5781998245190255,3.346000472674837,3.4828883671401605,2.2304823385097245,9.298099246022387e-39,0.9800726119646848
3820.0,12403882609.215881,0.5781995621788524,3.3460079584637823,3.4828875059754627,2.2304878037335922,0.0,0.980072611942576
3830.0,12403882610.117798,0.5781993739262531,3.3460146532570674,3.4828866859633236,2.230492791154513,0.0,0.980072611928393
3840.0,12403882610.766932,0.5781992384330962,3.3460200462890928,3.482885998957223,2.2304968616827257,0.0,0.9800726119193436
3850.0,12403882611.23519,0.5781991406915071,3.346024110311142,3.482885463348483,2.230499964911231,0.0,0.9800726119136061
3860.0,12403882611.573595,0.5781990700537432,3.346027036560393,3.482885063786851,2.23050222715912,0.0,0.9800726119099986
3870.0,12403882611.818628,0.5781990189059877,3.3460290854549513,3.48288477350573,2.2305038321686412,0.0,0.9800726119077507
3880.0,12403882611.996424,0.5781989817935326,3.346030512337468,3.482884565746449,2.230504961128463,0.0,0.9800726119063632
3890.0,12403882612.125738,0.5781989548010044,3.3460315387444077,3.4828844185204986,2.230505768783832,0.0,0.980072611905515
3900.0,12403882612.22005,0.5781989351139729,3.3460323463222275,3.4828843158255043,2.230506377962731,0.0,0.9800726119050023
3910.0,12403882612.28907,0.5781989207073681,3.3460330819567443,3.48288424740685,2.230506882617298,0.0,0.9800726119046955
3920.0,12403882612.33978,0.5781989101222953,3.3460338622116748,3.4828842075569177,2.2305073524446275,0.0,0.9800726119045131
3930.0,12403882612.377192,0.5781989023132766,3.3460347876986964,3.4828841947920566,2.2305078407178613,0.0,0.9800726119044071
3940.0,12403882612.404938,0.5781988965213254,3.346035944518387,3.482884210205423,2.2305083883009726,0.0,0.9800726119043461
3950.0,12403882612.425663,0.5781988921954331,3.3460374125034833,3.4828842570728136,2.2305090285587403,0.0,0.9800726119043114
3960.0,12403882612.441252,0.5781988889414794,3.346039270464468,3.4828843403869327,2.230509790910996,0.0,0.980072611904292
3970.0,12403882612.453075,0.5781988864726603,3.3460416014927494,3.4828844664341427,2.2305107043307157,0.0,0.9800726119042816
3980.0,12403882612.462141,0.5781988845799373,3.3460445014668827,3.4828846429846756,2.230511801216716,0.0,0.9800726119042759
3990.0,12403882612.469183,0.5781988831101752,3.346048087523606,3.4828848793736844,2.23051312146706,0.0,0.9800726119042731
4000.0,12403882612.474735,0.5781988819507365,3.346052502325982,3.482885186814137,2.2305147139873434,0.0,0.9800726119042715
4010.0,12403882612.479198,0.5781988810188152,3.3460579464027287,3.482885580961199,2.230516647731593,0.0,0.9800726119042706
4020.0,12403882612.482876,0.5781988802509074,3.346064700775146,3.4828860826240025,2.2305190215921944,0.0,0.9800726119042704
4030.0,12403882612.486008,0.5781988795969548,3.346073198039061,3.4828867266823402,2.2305219821074758,0.0,0.9800726119042702
4040.0,12403882612.488804,0.578198879014192,3.3460841418143064,3.4828875704316453,2.23052576649649,0.0,0.9800726119042701
4050.0,12403882612.491821,0.5781988783847571,3.3461011235308766,3.4828889160385743,2.230531566140916,0.0,0.9800726119042701
4060.0,12403882612.498343,0.5781988770233045,3.346154696142482,3.482893387793649,2.2305494089365694,0.0,0.9800726119042702
4070.0,12403882612.50136,0.5781988763945081,3.346180828498196,3.4828955076042134,2.230558235493298,0.0,0.9800726119042701
4080.0,12403882612.503239,0.5781988760023952,3.346167270044176,3.4828888374533165,2.230564796568081,0.0,0.9800726119042701
4090.0,12403882612.504963,0.5781988756418558,3.346173027613464,3.482887920357754,2.2305695095438502,0.0,0.9800726119042701
4100.0,12403882612.506493,0.57819887532329,3.346181362651086,3.4828882019428753,2.2305731138924183,0.0,0.98007261190427
4110.0,12403882612.50787,0.5781988750354395,3.3461887732494664,3.482888577535982,2.2305760680053957,0.0,0.9800726119042699
4120.0,12403882612.509518,0.5781988746918001,3.346196779788708,3.482888982429494,2.230579261487992,0.0,0.9800726119042699
4130.0,12403882612.511847,0.5781988742053094,3.3462063452397652,3.4828893861872965,2.230583236697916,0.0,0.9800726119042701
4140.0,12403882612.515162,0.5781988735129641,3.3462167064633457,3.482889615290597,2.230587959103106,0.0,0.9800726119042701
4150.0,12403882612.518578,0.5781988727998494,3.346224257370125,3.482889515097663,2.2305919349423635,0.0,0.9800726119042701
4160.0,12403882612.524092,0.5781988716478089,3.346231335152879,3.4828888517189314,2.230596800591202,0.0,0.9800726119042699
4170.0,12403882612.530764,0.578198870254431,3.3462342737840793,3.48288756111582,2.2306008511130266,0.0,0.9800726119042699
4180.0,12403882612.538416,0.5781988686554976,3.346232934784651,3.482885767856196,2.2306037681325597,0.0,0.9800726119042699
4190.0,12403882612.547878,0.5781988666792016,3.346227139008961,3.482883396379259,2.230605613198588,0.0,0.9800726119042698
4200.0,12403882612.559902,0.5781988641677386,3.34621595333728,3.48288041265835,2.230605987804567,0.0,0.9800726119042699
4210.0,12403882612.574385,0.5781988611432591,3.3461989652297683,3.4828770090067875,2.230604301053936,0.0,0.9800726119042696
4220.0,12403882612.59222,0.578198857417719,3.3461756356840615,3.482873279051145,2.230600096192366,0.0,0.9800726119042698
4230.0,12403882612.614027,0.5781988528626059,3.346145588809088,3.4828694384920245,2.2305927538731214,0.0,0.9800726119042696
4240.0,12403882612.640867,0.5781988472574596,3.34610809860397,3.4828657165490142,2.230581452656582,0.0,0.9800726119042694
4250.0,12403882612.675816,0.5781988399593353,3.346060160561838,3.48286231642224,2.230564283889065,0.0,0.9800726119042692
4260.0,12403882612.719152,0.5781988309120667,3.3460035260551186,3.482859969094334,2.230540661291518,0.0,0.9800726119042692
4270.0,12403882612.772764,0.5781988197227894,3.345938832633012,3.4828593123729794,2.230509628023174,0.0,0.9800726119042691
4280.0,12403882612.838865,0.578198805928714,3.3458674652534,3.48286102307909,2.2304705229211477,0.0,0.9800726119042689
4290.0,12403882612.920057,0.5781987889911517,3.3457912181648966,3.4828656838674212,2.2304230778002316,0.0,0.9800726119042686
4300.0,12403882613.020561,0.5781987680306346,3.3457103581432355,3.4828737244472783,2.230366566629687,0.0,0.9800726119042683
4310.0,12403882613.152199,0.5781987405850684,3.3456178334130837,3.4828859204601885,2.230295912238791,1.6812210618972488e-49,0.9800726119042679
4320.0,12403882613.316357,0.5781987063738084,3.3455068810302375,3.482901773898572,2.230208729170601,0.0,0.9800726119042675
4330.0,12403882613.525764,0.5781986627559187,3.345347496056634,3.482922425366286,2.23008773374837,0.0,0.9800726119042669
4340.0,12403882613.784397,0.5781986089276868,3.3451026193710423,3.482950930848146,2.2299082844418554,0.0,0.9800726119042661
4350.0,12403882614.103195,0.5781985426585722,3.344710847016569,3.4829946563580254,2.2296249472448593,0.0,0.9800726119042653
4360.0,12403882614.509483,0.5781984583694647,3.3440776836452626,3.4830694080511595,2.2291588621729392,0.0,0.9800726119042644
4370.0,12403882615.010054,0.5781983548445464,3.343120973695776,3.4831907956401853,2.228437732020144,0.0,0.9800726119042633
4380.0,12403882615.665298,0.578198219982908,3.341637464104304,3.4833915739879706,2.227294420528837,0.0,0.9800726119042614
4390.0,12403882616.501905,0.5781980490566245,3.3394525293846735,3.4836929632807365,2.225599174583491,0.0,0.9800726119042596
4400.0,12403882617.541214,0.5781978388787605,3.3365910595307873,3.4841169409909547,2.22332048423611,0.0,0.9800726119042574
4410.0,12403882618.831018,0.5781975814674464,3.33310496171109,3.484696722673672,2.2204178719608265,0.0,0.9800726119042543
4420.0,12403882620.476454,0.5781972584123575,3.3287106420872608,3.4853655838959616,2.216882989704333,0.0,0.980072611904251
4430.0,12403882622.49544,0.5781968695594133,3.3238557943564633,3.48610814288033,2.2129704478701977,0.0,0.9800726119042465
4440.0,12403882624.99827,0.5781963974935338,3.31866910373418,3.4869316545953817,2.2087300791289532,1.191750850623279e-46,0.9800726119042411
4450.0,12403882628.283361,0.578195792035034,3.3127470320939847,3.487857327597838,2.2039176973039423,5.973617114360671e-45,0.9800726119042346
4460.0,12403882632.48366,0.5781950380923596,3.305771288380706,3.4889417606524686,2.1982609593380418,6.726595441502859e-45,0.9800726119042259
4470.0,12403882637.704288,0.5781941309037518,3.29681920087919,3.4902891931023894,2.1910900506874422,0.0,0.9800726119042155
4480.0,12403882644.359913,0.5781930237993631,3.2840363751100807,3.4921204232291645,2.181036177549337,0.0,0.9800726119042021
4490.0,12403882652.562435,0.5781917402972253,3.2664978651794896,3.494597667028841,2.16731243498469,1.1344593478894894e-44,0.9800726119041867
4500.0,12403882662.642157,0.5781902873254858,3.2435205401526925,3.497763681783692,2.149491742961588,1.4169804668620408e-44,0.9800726119041676
