radius,mass,logT,logRho,logP,logL,mu,eps_nuc,h1,he4,gradr,grada
0.0008898754483304439,7.813019258662275e-08,7.197682568103699,2.193630782721946,17.376552988011532,-6.162908537369928,0.8671902889540077,16.97557040380047,0.32966309752599504,0.6498410566068473,0.3268541029930539,0.39580873467033556
0.0011211810136441346,1.562604092355388e-07,7.197677367204545,2.1936118480076803,17.37653707602289,-5.8618875793792995,0.8671740802902667,16.9748588444076,0.32968111174674636,0.6498230221382222,0.3268551019430848,0.3958088010784529
0.001412616932623371,3.1252084253337086e-07,7.197671175212187,2.1935893362127836,17.376518131780713,-5.560872996106882,0.8671548441579859,16.974007472371614,0.3297024915059894,0.6498016182934846,0.3268559392769267,0.3958088799543435
0.0017798211669493899,6.250417091290349e-07,7.1976613459681715,2.1935535935866506,17.37648805945074,-5.259867985036022,0.8671242954819268,16.972657197183217,0.3297364462988788,0.6497676252738782,0.32685690530913647,0.39580900522482776
0.002242505243687031,1.2500834425421358e-06,7.197645742882529,2.193496871928783,17.37644032211775,-4.958877934681265,0.8670758370784518,16.970511979539914,0.32979031236680806,0.6497136985598609,0.32685823773988054,0.39580920401995956
0.002825521991875153,2.5001669094792232e-06,7.197620974224636,2.193406825203128,17.37636454265696,-4.657911470090913,0.8669989083943546,16.967108739815636,0.3298758375359527,0.6496280771841613,0.3268602683060483,0.3958095197350914
0.003560219672401639,5.000333843353398e-06,7.197581655691186,2.193263887661158,17.37624424736119,-4.356982367534059,0.866876815440083,16.96170897147989,0.3300116033853173,0.6494921587855572,0.32686346196130156,0.3958100211490101
0.0044861659418413274,1.0000667711212634e-05,7.197519239562488,2.1930370024344454,17.376053283208346,-4.056112520913199,0.8666830784643691,16.95314278249799,0.330227110639048,0.6492764098041112,0.3268685390775572,0.3958108176658388
0.005375660855633581,1.7199137551328108e-05,7.197438666178667,2.1927441698721544,17.375806773850844,-3.820820373578418,0.8664331396643044,16.9420943053231,0.330505269296035,0.6489979398932045,0.3268757106214219,0.39581184681540516
0.006040876817878373,2.4397607391443585e-05,7.197359294557855,2.192455780470866,17.37556395490047,-3.6691381128969827,0.8661871204631281,16.931220145478402,0.3307792131403698,0.6487236903150233,0.32688279352792704,0.3958128615393266
0.007052403912912067,3.8794547071785423e-05,7.19725332499429,2.192070847819532,17.375239745620107,-3.4679931654575915,0.8658589970196832,16.916712019413126,0.33114480744518,0.6483576891854409,0.3268939223934103,0.39581421759008784
0.008489212919624399,6.75884264323582e-05,7.197071725563719,2.191411519674492,17.374684135708524,-3.2273643266885843,0.8652976484511635,16.89187353838021,0.3317708600018828,0.6477309430801879,0.32691106284980265,0.3958165444691808
0.010431650872249064,0.00012517618515372556,7.196769837374994,2.190316353129773,17.37376045850099,-2.960495841785759,0.8643670701720179,16.85065280717623,0.33281035929862407,0.646690300885574,0.3269375853973844,0.3958204204915609
0.012978700357578287,0.00024035170259634938,7.196278061810956,2.1885349516397774,17.372255684700576,-2.6784376468389266,0.8628585177948186,16.78365713412785,0.33449983537389155,0.6449989897237346,0.3269785853485148,0.3958267506068564
0.016264107489198616,0.000470702737481597,7.195486428489639,2.18567769075411,17.369833108823116,-2.388580626044328,0.8604558443224528,16.67572899447277,0.33720160926379217,0.6422943320318124,0.32703705858588955,0.39583694576500233
0.019871604039317058,0.0008530151023295349,7.194364002658045,2.181637103484006,17.366398721963044,-2.1330970329963015,0.8570788738005819,16.524197410469363,0.34102111708290045,0.6384708738362771,0.3271262963955767,0.3958514435551488
0.02518148003663478,0.0017154865245365151,7.192491298437096,2.174943358892429,17.360664124851002,-1.8347017650745578,0.8515687037460109,16.271542846837868,0.34730648900059674,0.6321792694620209,0.32719301506407783,0.39587540243255975
0.02869177924863663,0.002515121384355238,7.19051034870419,2.167925196531762,17.354610734266505,-1.6723518188546838,0.8458627613389582,16.00783538099089,0.3538799844331376,0.6255996322567036,0.3272245754494405,0.395900230244087
0.031540318933371586,0.0033147562441740723,7.188830911938223,2.1620280986017426,17.34947831368286,-1.5558905888785608,0.8411443703490612,15.784951255714008,0.35936124554074395,0.6201135090832418,0.32721811129796186,0.39592053308464364
0.0353939855044447,0.004629536230150536,7.186803047695242,2.1549401438890294,17.34327367738037,-1.415936036204809,0.835538980689076,15.519362924824993,0.3659206540568201,0.6135486113748491,0.32717430132714687,0.39594402281749913
0.042010077746282924,0.007565490882728628,7.183148426070621,2.142302216172845,17.332065879101187,-1.2128170074166433,0.8257703525803602,15.04366965312373,0.3774549588106862,0.6020053955537843,0.32691358204938464,0.3959826089134083
0.05147352117905479,0.013396371759034329,7.176734519615252,2.1204714478841256,17.31234427793868,-0.9819331448560243,0.8093870617324394,14.228812961165216,0.39698712946607634,0.582460144910816,0.32613382433117943,0.3960405531940204
0.05524675463177141,0.01629844238853997,7.171467353094514,2.1030577944580178,17.296259895473824,-0.9042345894184942,0.7967499230036212,13.582762781855102,0.41231154135029735,0.5671269471840954,0.3258290166866571,0.3960836978576407
0.06195373003741314,0.022291871983353917,7.1664132854603535,2.0865543496333094,17.280681820017374,-0.782584736262563,0.7855230023179208,12.97893693580134,0.42648020738310394,0.5529511169448329,0.3250786896062698,0.39612330008982155
0.06822263929618468,0.028881379168223986,7.15996585188827,2.065999347006938,17.260830784271405,-0.684559457454783,0.772386295221902,12.235882596263272,0.443764384184392,0.5356591561060724,0.3242327775382203,0.3961693948980653
0.07218487351589374,0.033543439869250825,7.154668145633636,2.0494801185547993,17.244525368010674,-0.6291524639074478,0.762472218596937,11.647467786428013,0.4573319915863973,0.522085978010584,0.32365444365904156,0.39620268492754024
0.07877411676152776,0.04213658573601977,7.148697762116819,2.0310612516382758,17.225997149674775,-0.5468741883925975,0.7521199291980777,11.004786028146423,0.4719994351107872,0.50741285786472,0.32254149795780995,0.39623807554490004
0.08147497918629966,0.04596357496381363,7.143512446681219,2.015460779147571,17.20999608497492,-0.5162304317568259,0.7438099228665379,10.467440218311667,0.484152307928192,0.49525539403630187,0.3220749322342169,0.3962679715894803
0.08668325819068089,0.05382844808660595,7.138740215716622,2.0011606356857685,17.19511821927948,-0.46178092519087693,0.7366180833451895,9.986283492064883,0.49494165199271667,0.484461974209498,0.32104683496525027,0.3962944518341626
0.09004506156639736,0.05924243966183983,7.1335910434323075,1.9860188881393699,17.17911492788745,-0.4295512052042968,0.7293495891916839,9.484199797116597,0.5060939785992975,0.4733053166029721,0.320281800953074,0.39632033350298396
0.09494301173260765,0.06758900207052274,7.128395251633476,1.9708426496981857,17.162846647966504,-0.3863654408409262,0.7224590331472008,8.992635595716983,0.5168868353665276,0.4625080639944558,0.31902326837859124,0.396343499434819
0.09811063875585925,0.07327260465222249,7.123314997580977,1.9562329536497582,17.14695830302425,-0.3605963149712079,0.7161285619781601,8.52898517226685,0.5269851253034166,0.4524053752929875,0.3181526077231895,0.3963638479638543
0.10121268950616176,0.07904962935722994,7.119258243547992,1.944642302954641,17.13420546999033,-0.33689675614009035,0.7113381132833916,8.169323174257116,0.5347405612586333,0.44464630988287623,0.3172454320736131,0.39637940275854344
0.10425454913081901,0.08491253761572103,7.115228328658492,1.9331953324058995,17.121500888978247,-0.3150422162309397,0.7067732173154169,7.822611393685637,0.5422202848932683,0.4371628407793402,0.31630037385018894,0.39639513590720254
0.10724077934684337,0.090854344115601,7.111224994251118,1.9219030997262447,17.108842490800612,-0.29484436799366753,0.7024497372453583,7.487442239843691,0.5493818690861902,0.4299973761339001,0.3153143956643166,0.39641122175736443
0.1101753144176296,0.0968685551054909,7.107248041296103,1.9107679050408344,17.096228273744934,-0.27614258464031455,0.6983694261223974,7.163078386064949,0.5562060926071558,0.4231691180664103,0.3142838918288658,0.3964274798227941
0.11306173212392194,0.10294911645199104,7.103297327316937,1.89976605577717,17.083656271711487,-0.2587956563495665,0.6944930729303949,6.850120125456003,0.5627441265405316,0.41662687050182856,0.3132072569490647,0.39644353041269187
0.11590321579176364,0.10909036950064718,7.099372757245357,1.8888898293082244,17.071124605565156,-0.2426803678403468,0.690807626614098,6.548349398375236,0.5690059698156037,0.41036061556513415,0.3120837523609719,0.3964587168242177
0.11870261300696548,0.11528701326210536,7.09547427127441,1.878132095021683,17.058631479053922,-0.22768850027897072,0.6873013677100078,6.257553552906134,0.5750013849780021,0.4043605728465413,0.3109147013877978,0.39647248731917906
0.1214624814864695,0.12153407176552024,7.091601817895097,1.8674865939476661,17.046175174445807,-0.21372444346035122,0.6839638484234265,5.9775193763859855,0.580739640754035,0.39861745654198566,0.30970296711071366,0.39648478489640887
0.12418513283126972,0.127826865632044,7.087755333478028,1.8569468894221397,17.03375404721718,-0.2007032131846414,0.6807842369225997,5.708056555177476,0.5862316546659939,0.3931203323092934,0.3084515765927366,0.39649582300082553
0.1268726543303337,0.13416098711993035,7.083934739740735,1.8465087586082476,17.02136652274521,-0.18854904936159028,0.6777550373847532,5.448899159809338,0.5914831887875689,0.387863422495609,0.3071640849880529,0.3965059348244127
0.12820190519080146,0.13733784504829302,7.0810971613980325,1.838790919839141,17.012150763113,-0.18278225108625826,0.6755837837703309,5.262112410318206,0.5952564801667225,0.38408593288198034,0.30650900834276146,0.3965131149924666
0.13084047827672726,0.14372671115616587,7.078254761058759,1.8310362830179039,17.002853864400766,-0.1718019671298044,0.6734722067929274,5.079239082688654,0.5989312775680755,0.3804067462861941,0.30517035527827086,0.3965202160059816
0.13344835834753443,0.1501469099538508,7.074498138577844,1.8208274254615069,16.990542900896916,-0.16153131973679805,0.6707815252780864,4.844931871501446,0.6036272332696292,0.37570470698262476,0.3038027108346949,0.3965296074800499
0.1360270646695241,0.15659482843064487,7.070767037939836,1.8107043706953538,16.978260569759293,-0.1519175130968239,0.6682274841131974,4.62019990649087,0.6081145598808123,0.3712110516932403,0.30240814668684235,0.39653899679921034
0.13857800290064562,0.16306704346725595,7.067061310664499,1.8006617070586832,16.966005545169775,-0.14291249295150854,0.6658035604151757,4.404846528719394,0.6124015788066915,0.3669175838242448,0.30098950553044596,0.3965483274355745
0.1398443291706508,0.16631367608614178,7.06430534668371,1.7932147017544229,16.9568712313802,-0.13862039961380762,0.6640713559809127,4.249932088464594,0.615482861584725,0.3638315578370207,0.30027161394578256,0.39655515711210015
0.14235587915536108,0.17281592573548804,7.061548772021118,1.7857339863562518,16.947667918464628,-0.1304479449014115,0.6623971560115466,4.098985391742376,0.6184757574842763,0.3608341771205421,0.29881944840273883,0.3965618180794157
0.1448427747695871,0.1793346806852447,7.0579059644879205,1.7758697432511983,16.935476373165464,-0.12278089978938024,0.6602716117127657,3.9063941188205447,0.6222978606428196,0.357007041235747,0.29734955173432454,0.39657014856914796
0.1460766682777075,0.18259781860454036,7.055197052061261,1.7685479503619541,16.92638816668414,-0.11912663432253205,0.6587522922336427,3.768238723300859,0.6250460299129561,0.3542562592869774,0.29660907644183104,0.39657598848823117
0.14852875312886768,0.18913635382668717,7.052488939524021,1.7611917740887433,16.917235001577886,-0.1121513575396079,0.6572856353989891,3.633940795477368,0.627712137020948,0.3515889560256497,0.2951151707368231,0.396581643815168
