frequency,magnetic_field,rho,total_power,TE11_power
18350869450.59195,2.25,0.002755909060918178,9.188440960251652e-13,5.734774810773971e-15
18290257924.86322,2.25,0.003207836300768755,9.322901919820852e-13,4.992468383093118e-15
18461309431.8377,2.25,0.00170233938505001,8.635858097210162e-13,7.278915251448703e-15
18580541270.40083,2.25,0.0007290676532586213,8.414596346192167e-13,8.161727763962841e-15
18825838999.82911,2.25,0.002961841285934981,8.547154634545099e-13,5.248792927836813e-15
18936424043.78511,2.25,0.002918150577257086,8.604666117183231e-13,5.292470435924065e-15
18869839856.96066,2.25,0.002411394679256976,8.081344197754096e-13,6.119722637030744e-15
18110521371.40989,2.25,0.002541594362815614,9.076765417333716e-13,6.187009214670934e-15
18491156478.44079,2.25,0.003039393661235168,9.641927042960779e-13,5.213705866849144e-15
18091858907.39403,2.25,0.002183553225554143,8.99832704065053e-13,6.768556931014804e-15
19013092897.39174,2.25,0.003073306629051907,8.474685277259262e-13,5.020932535044448e-15
18714030737.13643,2.25,0.002266314105140395,8.313541049612271e-13,6.390265937199517e-15
18492694779.09886,2.25,0.002190520975309718,8.688399108522738e-13,6.583489638705843e-15
18105158187.98665,2.25,0.001150874723980795,9.37897833465799e-13,8.07811655441681e-15
18963682621.86703,2.25,0.002566576900248721,8.053455629178765e-13,5.85094680978969e-15
18260632063.4794,2.25,0.00299320560285687,9.867756428350961e-13,5.367420527395764e-15
18193357323.65105,2.25,0.0027905528347007,9.167873083944835e-13,5.736107692921686e-15
18431201711.70735,2.25,0.002441499330701226,8.571249022836947e-13,6.21810068551138e-15
18752151090.85209,2.25,0.0007999958352184358,8.213144079258167e-13,8.042982399675148e-15
18623443052.02592,2.25,0.001816550499746227,8.109838074729697e-13,7.064023623275717e-15
18012969864.61722,2.25,0.00268137143918293,9.337888140684582e-13,5.997451517347015e-15
18042875164.2431,2.25,0.003161693387888298,9.117131315485701e-13,5.159324101187253e-15
18374074600.08136,2.25,0.001547877212479897,8.75918287925649e-13,7.509347185955114e-15
18118085904.9094,2.25,0.002848680451205428,9.427509995476644e-13,5.667689624829156e-15
19003917958.6712,2.25,0.002503765873937639,8.159355844698629e-13,5.938659955316863e-15
