frequency,magnetic_field,rho,total_power,TE11_power
18475888037.60149,2.25,0.001593548916416998,8.522846301908467e-13,7.408367613879615e-15
18999212851.56161,2.25,0.002858318289190438,8.306139474735635e-13,5.374440785612005e-15
18012657402.4151,2.25,0.002610438961449212,9.367296312797294e-13,6.117158456131075e-15
18610181670.7831,2.25,0.003286708053199507,7.899500408436235e-13,4.766806360936709e-15
18684355894.30104,2.25,0.003087619003159688,9.632468308517807e-13,5.078126500582615e-15
18467011980.23381,2.25,0.00297385307389377,9.0491418229604e-13,5.331077068500828e-15
18954072486.67086,2.25,0.002322326401494517,7.969186831286693e-13,6.231387464814423e-15
18533491222.58786,2.25,0.001949602700410581,8.461656980457197e-13,6.917602997513362e-15
18400642153.76695,2.25,0.001090879207587076,8.426714481685603e-13,7.975413336208602e-15
18828709003.37867,2.25,0.001360956549030121,8.382822481303438e-13,7.530770523655869e-15
18847945854.49945,2.25,0.003329756897028052,7.935818271192465e-13,4.638110581667634e-15
18149159866.21905,2.25,0.002896117925092072,9.326400352776256e-13,5.574385912183326e-15
18761363313.83303,2.25,0.002558392734545324,8.270744165148521e-13,5.921406281355814e-15
18729544927.21721,2.25,0.002700474420723798,8.398629842908017e-13,5.702586245086608e-15
19067139573.94833,2.25,0.002849300344564985,8.248582992983757e-13,5.372793415741628e-15
18540714380.19576,2.25,0.003127847137261221,9.421896065778733e-13,5.050864229829217e-15
18452440079.22858,2.25,0.002388664953779773,8.71127377530704e-13,6.293727037965477e-15
18887997840.18036,2.25,0.002418581729236983,9.027545441612211e-13,6.103303861789623e-15
18878317105.16501,2.25,0.00227616566221671,8.459518130628527e-13,6.323343361010253e-15
18752412049.19782,2.25,0.002167603961092673,8.165893485273915e-13,6.524882934913229e-15
18543312149.49327,2.25,0.001202303849116372,8.503976913840672e-13,7.805974592885946e-15
18048640721.33551,2.25,0.002454432358310197,9.183369112873332e-13,6.358777448011897e-15
18258909685.80896,2.25,0.003205921838134663,8.78719607217298e-13,5.006010515398888e-15
18272894680.97635,2.25,0.001086317436730651,9.089190832007399e-13,8.044373138480425e-15
18992068552.20452,2.25,0.002121048085665405,7.935935592501292e-13,6.517551492900403e-15
