frequency,magnetic_field,rho,total_power,TE11_power
19046758878.25987,2.25,0.001098925003165716,7.809132543588269e-13,7.704868551426341e-15
18640375071.31406,2.25,0.003069619229070309,9.625954196446457e-13,5.119997944254927e-15
18255852487.34262,2.25,0.003127389151468704,9.664197479249844e-13,5.140731798810858e-15
18093689349.47639,2.25,0.002986475507152835,9.781398866712971e-13,5.441585747519153e-15
18982150274.94334,2.25,0.002683740620194026,8.639109332607954e-13,5.659988554948751e-15
18784009519.77815,2.25,0.003066618043554049,8.705628007401345e-13,5.086862338726247e-15
18699903031.9649,2.25,0.002123925148979927,8.17593542225567e-13,6.606755937989657e-15
18428422281.24075,2.25,0.001642748515200064,8.326646491839789e-13,7.368615684427549e-15
19051072710.21054,2.25,0.001871699092754302,7.814316325077689e-13,6.845155147151599e-15
18848905667.94679,2.25,0.002716682340273168,8.686009026206313e-13,5.642494974330637e-15
18599192513.26367,2.25,0.00324819782562004,8.502873054233228e-13,4.83375596568363e-15
19030582846.53761,2.25,0.002838043940092514,8.260580684835145e-13,5.399688351512225e-15
18249319680.72807,2.25,0.003143716236367724,9.800537442199945e-13,5.11514669630755e-15
18973833400.59963,2.25,0.002073639552574655,8.115931384596542e-13,6.590790503581078e-15
18675254040.46967,2.25,0.002699230708751714,8.471915848226159e-13,5.720802561517392e-15
18425653334.71906,2.25,0.003257085643299996,8.077443268489332e-13,4.867424205458062e-15
18605356872.31516,2.25,0.001102057407650256,8.443673908681105e-13,7.871468388480172e-15
18325899627.14422,2.25,0.0005324354643234203,8.669365839104081e-13,8.391659101146876e-15
18667386432.21824,2.25,0.002820058270716149,8.619643114690633e-13,5.525565447819526e-15
18415284988.21692,2.25,0.002053759327733251,8.631258534463353e-13,6.816703098915023e-15
18389200488.21467,2.25,0.002266233431343517,8.621235567503249e-13,6.50886529405355e-15
18642855315.33373,2.25,0.002593955680199421,8.521922384861377e-13,5.901125335933636e-15
18374656242.62145,2.25,0.001340072684991136,8.709688920461507e-13,7.744232453857999e-15
19037894345.87556,2.25,0.002969417749065855,8.436630439432312e-13,5.184737289189232e-15
19040964601.08928,2.25,0.002202547558713818,7.906840194432331e-13,6.385011826635304e-15
