frequency,magnetic_field,rho,total_power,TE11_power
18244193462.50439,2.25,0.002593190104793303,9.089171570218208e-13,6.04516805404494e-15
18400531751.44133,2.25,0.00326672565481583,8.072096331920092e-13,4.858635365198438e-15
18323957230.74,2.25,0.00270464289171714,9.037748581576797e-13,5.829888970843473e-15
19090468555.06293,2.25,0.003396603102151028,6.964679493417187e-13,4.478681999012372e-15
19073483153.9773,2.25,0.002751333115624034,8.05433456318394e-13,5.528976552677802e-15
18190304498.61221,2.25,0.001932733252137914,8.744683059530619e-13,7.092019825336242e-15
18291586465.06786,2.25,0.001982315137821379,9.037996667937612e-13,6.973541101243424e-15
19006776006.37278,2.25,0.0006215751828485979,7.843253460767659e-13,8.04871255927029e-15
18897041486.9921,2.25,0.002518346272038303,8.408844961371672e-13,5.945221131322776e-15
18803512699.6548,2.25,0.003305840406237263,8.288343896608783e-13,4.687533379181965e-15
18497577935.32537,2.25,0.002477761011029309,8.695283878999331e-13,6.136119856772476e-15
18549766731.68818,2.25,0.002717754359721823,8.671793784040142e-13,5.729857641059825e-15
18830079324.30673,2.25,0.003333177009528576,7.797726896938688e-13,4.636549649505847e-15
18648682781.34893,2.25,0.001733011453626525,8.403261854915473e-13,7.163343859796149e-15
18847055413.09328,2.25,0.00264545724875345,8.681283371872158e-13,5.757556808083186e-15
18790041523.66274,2.25,0.002801413404735887,8.692976229427226e-13,5.521169848558999e-15
18892259459.97501,2.25,0.001517873692298821,8.486810024925827e-13,7.335450051271617e-15
18439545532.54464,2.25,0.003229407881970835,8.458777731831958e-13,4.909869018338184e-15
18409014316.63728,2.25,0.003037905665971101,9.506440025938754e-13,5.24179777893879e-15
18016057330.27747,2.25,0.00287009329869037,9.399098858452588e-13,5.67389828049299e-15
18587481231.40297,2.25,0.001595196504362494,8.582222955736291e-13,7.359353812728958e-15
18363426222.93297,2.25,0.003154567978251985,9.595339726329816e-13,5.059285003943227e-15
18019274487.4117,2.25,0.002307250096465456,9.103347659788873e-13,6.6109005049916e-15
18315772080.63525,2.25,0.002623416285513714,8.946058875661172e-13,5.967261226599518e-15
18873475772.68158,2.25,0.001834390824707876,8.246579601544708e-13,6.950904301874398e-15
