frequency,magnetic_field,rho,total_power,TE11_power
19024694949.95394,2.25,0.002486623456427871,8.05561118658867e-13,5.959797154627681e-15
19066595648.43578,2.25,0.002431619442150366,8.070205505716507e-13,6.033681281246462e-15
18316655701.90451,2.25,0.003150064789520199,9.743440924172693e-13,5.081920862349152e-15
18199899741.05409,2.25,0.001970236789155675,8.638930235772669e-13,7.033748082949448e-15
18844240294.16815,2.25,0.002722344210396472,8.808000870474712e-13,5.63463073093952e-15
18937509136.54706,2.25,0.002227849099371152,8.210603104925787e-13,6.377707307230272e-15
18890092813.65907,2.25,0.002940044434311914,8.651554516577134e-13,5.268206475230853e-15
18878020428.03939,2.25,0.003026497930724731,8.668606393693415e-13,5.129411330621012e-15
18821294554.30664,2.25,0.002717203479229905,8.330033007043783e-13,5.649276138665371e-15
18398230147.43075,2.25,0.0026671630867237,8.794584931220974e-13,5.864674051950364e-15
18967122233.50965,2.25,0.002768287926667691,8.184672476330744e-13,5.528042206967121e-15
18405468295.84001,2.25,0.001886906951045651,8.568651650538305e-13,7.057472671607499e-15
18887932255.19133,2.25,0.002685097102123793,8.32963191612659e-13,5.682718901087433e-15
18806104736.56768,2.25,0.001156162337079601,7.889184910330018e-13,7.740934227176193e-15
18102185892.66117,2.25,6.425534771630987e-05,8.927007937489866e-13,8.642066444449548e-15
18566345083.92448,2.25,0.002418751408168893,8.430761607040502e-13,6.205317414923754e-15
18956679483.43429,2.25,0.0009388568118161507,7.962423396008348e-13,7.866216710186212e-15
18159731392.86213,2.25,0.003033469689662105,9.956201750766348e-13,5.335509414046985e-15
18241218970.24512,2.25,0.0023242172238851,8.726446891580856e-13,6.480281142038756e-15
18685599566.5347,2.25,0.001311540338282543,8.264898661326553e-13,7.637311070170968e-15
18894060146.79334,2.25,0.003092539033783008,8.810185483518765e-13,5.017025075428453e-15
19028539300.7178,2.25,0.0007336335483836537,7.761859855827808e-13,7.978971094471589e-15
18002840832.05639,2.25,0.003005344166441889,1.008493632620295e-12,5.446086562205696e-15
18010969096.74321,2.25,0.002100708045862036,9.139262750154143e-13,6.936619344464515e-15
18910198685.46345,2.25,0.002346901668547752,8.143257984618095e-13,6.206821778499124e-15
